group,fname,flags_thresh,flags_out,flags_natoms,flags_atomids,natoms,econfig,eatom,max_fmag,min_nn1_dist
Shear,InP_shear_2271.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.905582857999999,-0.9882,10.870565496421518,4.175296976276059
Shear,InP_shear_2271.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.905582857999999,-0.9882,10.870565496421518,4.175296976276059
Shear,InP_shear_2281.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.295633977999998,-0.91195,11.843241001663818,4.189012615163626
Shear,InP_shear_2281.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.295633977999998,-0.91195,11.843241001663818,4.189012615163626
Shear,InP_shear_2281.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.295633977999998,-0.91195,11.843241001663818,4.189012615163626
Shear,InP_shear_2281.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.295633977999998,-0.91195,11.843241001663818,4.189012615163626
Shear,InP_shear_2291.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.534504148,-0.94181,11.447147561088657,4.253104602522726
Shear,InP_shear_2291.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.534504148,-0.94181,11.447147561088657,4.253104602522726
Shear,InP_shear_2301.json,fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.724118867999998,-0.84051,12.715133712840853,4.1572876744820055
Shear,InP_shear_2301.json,fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.724118867999998,-0.84051,12.715133712840853,4.1572876744820055
Shear,InP_shear_2301.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.724118867999998,-0.84051,12.715133712840853,4.1572876744820055
Shear,InP_shear_2301.json,fz>8 fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.724118867999998,-0.84051,12.715133712840853,4.1572876744820055
Shear,InP_shear_231.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.874592417999999,-0.98432,10.913947367150804,4.209971967614511
Shear,InP_shear_231.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.874592417999999,-0.98432,10.913947367150804,4.209971967614511
Shear,InP_shear_2311.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.838879467999998,-0.97986,10.920977466953268,4.339903954248296
Shear,InP_shear_2311.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.838879467999998,-0.97986,10.920977466953268,4.339903954248296
Shear,InP_shear_2321.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.880834867999997,-0.9851,10.86700538129309,4.3077065257628675
Shear,InP_shear_2321.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.880834867999997,-0.9851,10.86700538129309,4.3077065257628675
Shear,InP_shear_2331.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.488203788,-0.93603,11.472072358658263,4.353870174924833
Shear,InP_shear_2331.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.488203788,-0.93603,11.472072358658263,4.353870174924833
Shear,InP_shear_2341.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.854189628,-0.98177,10.941000088558772,4.230407803935693
Shear,InP_shear_2341.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.854189628,-0.98177,10.941000088558772,4.230407803935693
Shear,InP_shear_2351.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.721798308,-0.96522,11.093511909280172,4.370748232007879
Shear,InP_shear_2351.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.721798308,-0.96522,11.093511909280172,4.370748232007879
Shear,InP_shear_2361.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.4909472579999985,-0.93637,11.53846463259081,4.186157305226358
Shear,InP_shear_2361.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.4909472579999985,-0.93637,11.53846463259081,4.186157305226358
Shear,InP_shear_2371.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.841717817999999,-0.98021,10.942132352212067,4.280822111335626
Shear,InP_shear_2371.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.841717817999999,-0.98021,10.942132352212067,4.280822111335626
Shear,InP_shear_2381.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.883721057999999,-0.98547,10.86863165883567,4.292452666762907
Shear,InP_shear_2381.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.883721057999999,-0.98547,10.86863165883567,4.292452666762907
Shear,InP_shear_2391.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.829458918,-0.97868,10.97014315262613,4.261024201996511
Shear,InP_shear_2391.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.829458918,-0.97868,10.97014315262613,4.261024201996511
Shear,InP_shear_2401.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.766746617999999,-0.97084,11.07422174195704,4.255791429334854
Shear,InP_shear_2401.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.766746617999999,-0.97084,11.07422174195704,4.255791429334854
Shear,InP_shear_241.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.301073677999998,-0.91263,11.745782078838387,4.379783991488622
Shear,InP_shear_241.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.301073677999998,-0.91263,11.745782078838387,4.379783991488622
Shear,InP_shear_241.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.301073677999998,-0.91263,11.745782078838387,4.379783991488622
Shear,InP_shear_241.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.301073677999998,-0.91263,11.745782078838387,4.379783991488622
Shear,InP_shear_2411.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.8997756779999975,-0.98747,10.853766784104586,4.263686393908446
Shear,InP_shear_2411.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.8997756779999975,-0.98747,10.853766784104586,4.263686393908446
Shear,InP_shear_2421.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.671451407999999,-0.95893,11.24848413208971,4.1959761553659956
Shear,InP_shear_2421.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.671451407999999,-0.95893,11.24848413208971,4.1959761553659956
Shear,InP_shear_2431.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.875665507999997,-0.98446,10.903833712116029,4.235879987546863
Shear,InP_shear_2431.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.875665507999997,-0.98446,10.903833712116029,4.235879987546863
Shear,InP_shear_2441.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.827114427999998,-0.97839,10.9471351596013,4.32461957310698
Shear,InP_shear_2441.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.827114427999998,-0.97839,10.9471351596013,4.32461957310698
Shear,InP_shear_2451.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.048357987999999,-0.88104,12.164281281966518,4.325149931748031
Shear,InP_shear_2451.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.048357987999999,-0.88104,12.164281281966518,4.325149931748031
Shear,InP_shear_2451.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.048357987999999,-0.88104,12.164281281966518,4.325149931748031
Shear,InP_shear_2451.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.048357987999999,-0.88104,12.164281281966518,4.325149931748031
Shear,InP_shear_2461.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.733008167999998,-0.96663,11.076485064768606,4.369217740328352
Shear,InP_shear_2461.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.733008167999998,-0.96663,11.076485064768606,4.369217740328352
Shear,InP_shear_2471.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.043133907999998,-0.88039,12.139440633156742,4.37722418919799
Shear,InP_shear_2471.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.043133907999998,-0.88039,12.139440633156742,4.37722418919799
Shear,InP_shear_2471.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.043133907999998,-0.88039,12.139440633156742,4.37722418919799
Shear,InP_shear_2471.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.043133907999998,-0.88039,12.139440633156742,4.37722418919799
Shear,InP_shear_2481.json,fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.556644477999999,-0.81958,12.963111964969215,4.146478894206505
Shear,InP_shear_2481.json,fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.556644477999999,-0.81958,12.963111964969215,4.146478894206505
Shear,InP_shear_2481.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.556644477999999,-0.81958,12.963111964969215,4.146478894206505
Shear,InP_shear_2481.json,fz>8 fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.556644477999999,-0.81958,12.963111964969215,4.146478894206505
Shear,InP_shear_2491.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.908630828,-0.98858,10.847917760376184,4.240149439925438
Shear,InP_shear_2491.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.908630828,-0.98858,10.847917760376184,4.240149439925438
Shear,InP_shear_2501.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.035497518,-0.87944,12.141493954269878,4.389938290044633
Shear,InP_shear_2501.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.035497518,-0.87944,12.141493954269878,4.389938290044633
Shear,InP_shear_2501.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.035497518,-0.87944,12.141493954269878,4.389938290044633
Shear,InP_shear_2501.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.035497518,-0.87944,12.141493954269878,4.389938290044633
Shear,InP_shear_251.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.776682548,-0.97209,11.077836878080891,4.197080437828181
Shear,InP_shear_251.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.776682548,-0.97209,11.077836878080891,4.197080437828181
Shear,InP_shear_2511.json,fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.724020797999998,-0.8405,12.616884962525297,4.3738476937474635
Shear,InP_shear_2511.json,fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.724020797999998,-0.8405,12.616884962525297,4.3738476937474635
Shear,InP_shear_2511.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.724020797999998,-0.8405,12.616884962525297,4.3738476937474635
Shear,InP_shear_2511.json,fz>8 fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.724020797999998,-0.8405,12.616884962525297,4.3738476937474635
Shear,InP_shear_2521.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.926023548,-0.99075,10.8393953441097,4.153146830067533
Shear,InP_shear_2521.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.926023548,-0.99075,10.8393953441097,4.153146830067533
Shear,InP_shear_2531.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.850458417999999,-0.98131,10.8752431246665,4.390601991538291
Shear,InP_shear_2531.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.850458417999999,-0.98131,10.8752431246665,4.390601991538291
Shear,InP_shear_2541.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.495548357999997,-0.93694,11.473256418895465,4.330095212856179
Shear,InP_shear_2541.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.495548357999997,-0.93694,11.473256418895465,4.330095212856179
Shear,InP_shear_2551.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.918097088,-0.98976,10.845695076350617,4.195990494936803
Shear,InP_shear_2551.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.918097088,-0.98976,10.845695076350617,4.195990494936803
Shear,InP_shear_2561.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.587078618,-0.94838,11.31227692652655,4.361890800570321
Shear,InP_shear_2561.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.587078618,-0.94838,11.31227692652655,4.361890800570321
Shear,InP_shear_2571.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.8228453380000005,-0.97786,10.97515115343839,4.27540006287131
Shear,InP_shear_2571.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.8228453380000005,-0.97786,10.97515115343839,4.27540006287131
Shear,InP_shear_2581.json,fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.463857028,-0.80798,12.983449906735613,4.389886092201027
Shear,InP_shear_2581.json,fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.463857028,-0.80798,12.983449906735613,4.389886092201027
Shear,InP_shear_2581.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.463857028,-0.80798,12.983449906735613,4.389886092201027
Shear,InP_shear_2581.json,fz>8 fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.463857028,-0.80798,12.983449906735613,4.389886092201027
Shear,InP_shear_2591.json,fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.828649287999998,-0.85358,12.557016249441029,4.173598931006668
Shear,InP_shear_2591.json,fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.828649287999998,-0.85358,12.557016249441029,4.173598931006668
Shear,InP_shear_2591.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.828649287999998,-0.85358,12.557016249441029,4.173598931006668
Shear,InP_shear_2591.json,fz>8 fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.828649287999998,-0.85358,12.557016249441029,4.173598931006668
Shear,InP_shear_2601.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.809155347999997,-0.97614,10.999594891008893,4.2700787678449235
Shear,InP_shear_2601.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.809155347999997,-0.97614,10.999594891008893,4.2700787678449235
Shear,InP_shear_261.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.535724538,-0.94197,11.42231369528626,4.304778224252673
Shear,InP_shear_261.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.535724538,-0.94197,11.42231369528626,4.304778224252673
Shear,InP_shear_2611.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.725552327999999,-0.96569,11.16589060683607,4.1736060642566635
Shear,InP_shear_2611.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.725552327999999,-0.96569,11.16589060683607,4.1736060642566635
Shear,InP_shear_2621.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.827910877999997,-0.97849,11.001257867632683,4.155994557263038
Shear,InP_shear_2621.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.827910877999997,-0.97849,11.001257867632683,4.155994557263038
Shear,InP_shear_2631.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.857985837999998,-0.98225,10.881055839934147,4.358049471598504
Shear,InP_shear_2631.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.857985837999998,-0.98225,10.881055839934147,4.358049471598504
Shear,InP_shear_2641.json,fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.682745038,-0.83534,12.77695028853431,4.151287257333561
Shear,InP_shear_2641.json,fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.682745038,-0.83534,12.77695028853431,4.151287257333561
Shear,InP_shear_2641.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.682745038,-0.83534,12.77695028853431,4.151287257333561
Shear,InP_shear_2641.json,fz>8 fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.682745038,-0.83534,12.77695028853431,4.151287257333561
Shear,InP_shear_2651.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.780554497999997,-0.97257,11.030071099235807,4.3076477961992214
Shear,InP_shear_2651.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.780554497999997,-0.97257,11.030071099235807,4.3076477961992214
Shear,InP_shear_2661.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.9259903279999975,-0.99075,10.838526081585355,4.162421395486046
Shear,InP_shear_2661.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.9259903279999975,-0.99075,10.838526081585355,4.162421395486046
Shear,InP_shear_2671.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.849714727999999,-0.98121,10.88352117825968,4.378511380869074
Shear,InP_shear_2671.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.849714727999999,-0.98121,10.88352117825968,4.378511380869074
Shear,InP_shear_2681.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.589207037999998,-0.94865,11.380294538896655,4.195502975520336
Shear,InP_shear_2681.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.589207037999998,-0.94865,11.380294538896655,4.195502975520336
Shear,InP_shear_2691.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.423653907999999,-0.92796,11.648848160527333,4.159889312758212
Shear,InP_shear_2691.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.423653907999999,-0.92796,11.648848160527333,4.159889312758212
Shear,InP_shear_2691.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.423653907999999,-0.92796,11.648848160527333,4.159889312758212
Shear,InP_shear_2691.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.423653907999999,-0.92796,11.648848160527333,4.159889312758212
Shear,InP_shear_2701.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.805882497999999,-0.97574,11.009535015566005,4.2585742587044315
Shear,InP_shear_2701.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.805882497999999,-0.97574,11.009535015566005,4.2585742587044315
Shear,InP_shear_271.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.209290807999999,-0.90116,11.979697990351177,4.17451921739498
Shear,InP_shear_271.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.209290807999999,-0.90116,11.979697990351177,4.17451921739498
Shear,InP_shear_271.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.209290807999999,-0.90116,11.979697990351177,4.17451921739498
Shear,InP_shear_271.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.209290807999999,-0.90116,11.979697990351177,4.17451921739498
Shear,InP_shear_2711.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.254373978,-0.9068,11.906008686748846,4.193288305005988
Shear,InP_shear_2711.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.254373978,-0.9068,11.906008686748846,4.193288305005988
Shear,InP_shear_2711.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.254373978,-0.9068,11.906008686748846,4.193288305005988
Shear,InP_shear_2711.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.254373978,-0.9068,11.906008686748846,4.193288305005988
Shear,InP_shear_2721.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.775631947999997,-0.97195,11.04911437899047,4.281910165521925
Shear,InP_shear_2721.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.775631947999997,-0.97195,11.04911437899047,4.281910165521925
Shear,InP_shear_2731.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.884726338,-0.98559,10.868169178195101,4.289606454687889
Shear,InP_shear_2731.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.884726338,-0.98559,10.868169178195101,4.289606454687889
Shear,InP_shear_2741.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.867042607999998,-0.98338,10.906050404635034,4.267544100721163
Shear,InP_shear_2741.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.867042607999998,-0.98338,10.906050404635034,4.267544100721163
Shear,InP_shear_2751.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.885622227999999,-0.9857,10.879519165308457,4.257389722588242
Shear,InP_shear_2751.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.885622227999999,-0.9857,10.879519165308457,4.257389722588242
Shear,InP_shear_2761.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.6356494879999985,-0.95446,11.31130505912881,4.169998144651865
Shear,InP_shear_2761.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.6356494879999985,-0.95446,11.31130505912881,4.169998144651865
Shear,InP_shear_2771.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.870555518,-0.98382,10.886680407653289,4.300825160373297
Shear,InP_shear_2771.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.870555518,-0.98382,10.886680407653289,4.300825160373297
Shear,InP_shear_2781.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.704890457999998,-0.96311,11.179614753387614,4.2419162543477915
Shear,InP_shear_2781.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.704890457999998,-0.96311,11.179614753387614,4.2419162543477915
Shear,InP_shear_2791.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.240400487999999,-0.90505,11.933702433535748,4.162464083929134
Shear,InP_shear_2791.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.240400487999999,-0.90505,11.933702433535748,4.162464083929134
Shear,InP_shear_2791.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.240400487999999,-0.90505,11.933702433535748,4.162464083929134
Shear,InP_shear_2791.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.240400487999999,-0.90505,11.933702433535748,4.162464083929134
Shear,InP_shear_2801.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.901395967999999,-0.98767,10.86501756127711,4.225230742586728
Shear,InP_shear_2801.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.901395967999999,-0.98767,10.86501756127711,4.225230742586728
Shear,InP_shear_281.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.103044877999999,-0.88788,12.136614731382801,4.199418979858999
Shear,InP_shear_281.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.103044877999999,-0.88788,12.136614731382801,4.199418979858999
Shear,InP_shear_281.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.103044877999999,-0.88788,12.136614731382801,4.199418979858999
Shear,InP_shear_281.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.103044877999999,-0.88788,12.136614731382801,4.199418979858999
Shear,InP_shear_2811.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.517921458,-0.93974,11.425589673002483,4.353773882461054
Shear,InP_shear_2811.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.517921458,-0.93974,11.425589673002483,4.353773882461054
Shear,InP_shear_2821.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.883245377999998,-0.98541,10.860924971464033,4.312656948668651
Shear,InP_shear_2821.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.883245377999998,-0.98541,10.860924971464033,4.312656948668651
Shear,InP_shear_2831.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.709300098,-0.96366,11.171789187425126,4.2438286412271635
Shear,InP_shear_2831.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.709300098,-0.96366,11.171789187425126,4.2438286412271635
Shear,InP_shear_2841.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.723450648,-0.96543,11.172430171583038,4.140408962457695
Shear,InP_shear_2841.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.723450648,-0.96543,11.172430171583038,4.140408962457695
Shear,InP_shear_2851.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.895808228,-0.98698,10.874823990775944,4.223448641146237
Shear,InP_shear_2851.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.895808228,-0.98698,10.874823990775944,4.223448641146237
Shear,InP_shear_2861.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.804472027999999,-0.97556,10.967221117659387,4.359131882393557
Shear,InP_shear_2861.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.804472027999999,-0.97556,10.967221117659387,4.359131882393557
Shear,InP_shear_2871.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.714204837999997,-0.96428,11.144577570347115,4.29059402898946
Shear,InP_shear_2871.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.714204837999997,-0.96428,11.144577570347115,4.29059402898946
Shear,InP_shear_2881.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.746447397999997,-0.96831,11.096676197973743,4.2810484650842255
Shear,InP_shear_2881.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.746447397999997,-0.96831,11.096676197973743,4.2810484650842255
Shear,InP_shear_2891.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.804259957999999,-0.97553,10.989372947906947,4.312980290344485
Shear,InP_shear_2891.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.804259957999999,-0.97553,10.989372947906947,4.312980290344485
Shear,InP_shear_2901.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.879721267999997,-0.98497,10.870705823623506,4.30327437220775
